shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_3649,34.22139,-118.473717,514,39485.58461497
p_3649,34.221397,-118.472717,515,39577.73230722
p_3649,34.221531,-118.472717,516,39592.59644381
p_3649,34.222298,-118.472809,517,39678.09827638
p_3649,34.222466,-118.472832,518,39696.85403218
p_3649,34.222603,-118.472847,519,39712.11367378
p_3649,34.222763,-118.472855,520,39729.87720156
p_3649,34.223324,-118.472908,521,39792.29825152
p_3649,34.225353,-118.473038,522,40017.68653011
p_3649,34.228123,-118.473007,523,40324.96617752
p_3649,34.228439,-118.473,524,40360.02488958
p_3649,34.229549,-118.472992,525,40483.1555429
p_3649,34.231949,-118.472969,526,40749.38772226
p_3649,34.234432,-118.472969,527,41024.8184824
p_3649,34.235352,-118.472961,528,41126.8736488
p_3649,34.235794,-118.472954,529,41175.90746841
p_3649,34.239033,-118.472885,530,41535.25521886
p_3649,34.239357,-118.472885,531,41571.19547413
p_3649,34.242619,-118.472878,532,41933.03909514
p_3649,34.243031,-118.472878,533,41978.74092833
p_3649,34.243439,-118.47287,534,42024.00505725
p_3649,34.245396,-118.472847,535,42241.09916064
p_3649,34.24604,-118.472816,536,42312.59309442
p_3649,34.246944,-118.472633,537,42414.27801858
p_3649,34.248356,-118.472298,538,42573.91769596
p_3649,34.249016,-118.472214,539,42647.53719431
p_3649,34.249538,-118.472191,540,42705.47978011
p_3649,34.249866,-118.472191,541,42741.8638047
p_3649,34.250278,-118.472176,542,42787.58657356
p_3649,34.252251,-118.47216,543,43006.45037366
p_3649,34.252838,-118.47216,544,43071.56449669
p_3649,34.256836,-118.472115,545,43515.07000063
p_3649,34.25713,-118.472115,546,43547.68254928
p_3649,34.257534,-118.472099,547,43592.5212983
p_3649,34.25816,-118.472092,548,43661.96462579
p_3649,34.262764,-118.472069,549,44172.67738417
p_3649,34.263554,-118.472054,550,44260.32071977
p_3649,34.264378,-118.472031,551,44351.74924354
p_3649,34.264801,-118.472015,552,44398.6945705
p_3649,34.265553,-118.472023,553,44482.11506712
p_3649,34.265751,-118.472015,554,44504.09100542
p_3649,34.266304,-118.472061,555,44565.57985888
p_3649,34.267136,-118.472069,556,44657.8742406
p_3649,34.267567,-118.472069,557,44705.68387423
p_3649,34.267967,-118.472054,558,44750.07626556
p_3649,34.268738,-118.472054,559,44835.60116941
p_3649,34.269638,-118.472046,560,44935.43841953
p_3649,34.270493,-118.472038,561,45030.28409968
p_3649,34.271187,-118.472031,562,45107.27033609
p_3649,34.271595,-118.471992,563,45152.67095315
p_3649,34.271774,-118.47197,564,45172.63003101
p_3649,34.272026,-118.471947,565,45200.66384021
p_3649,34.272461,-118.47187,566,45249.4354406
p_3649,34.273148,-118.47171,567,45327.05381918
p_3649,34.273796,-118.471519,568,45401.05537113
p_3649,34.275074,-118.471062,569,45548.93501188
p_3649,34.277157,-118.470322,570,45789.83532644
p_3649,34.278858,-118.469749,571,45985.76124021
p_3649,34.279305,-118.46962,572,46036.74877095
p_3649,34.280056,-118.469383,573,46122.86628452
p_3649,34.281616,-118.468971,574,46300.022754
p_3649,34.282959,-118.468658,575,46451.76053622
p_3649,34.284504,-118.4683,576,46626.28481628
p_3649,34.286026,-118.467957,577,46798.04498153
p_3649,34.288101,-118.467476,578,47032.44154621
p_3649,34.288643,-118.4674,579,47092.9701389
p_3649,34.289173,-118.467377,580,47151.79990023
p_3649,34.289455,-118.467392,581,47183.11196116
p_3649,34.289886,-118.467445,582,47231.17014802
p_3649,34.290279,-118.467514,583,47275.22515711
p_3649,34.290668,-118.467613,584,47319.32817896
p_3649,34.290855,-118.467667,585,47340.65913125
p_3649,34.291409,-118.467865,586,47404.75983961
p_3649,34.291992,-118.468163,587,47475.00983219
p_3649,34.292534,-118.468498,588,47542.58210014
p_3649,34.293011,-118.468872,589,47605.71180196
p_3649,34.293476,-118.469284,590,47669.73849563
p_3649,34.294205,-118.470078,591,47778.74750903
p_3649,34.295193,-118.471184,592,47928.34500427
p_3649,34.296024,-118.472122,593,48054.65659
p_3649,34.297115,-118.473267,594,48215.14946465
p_3649,34.297497,-118.473801,595,48280.0523799
p_3649,34.300365,-118.476646,596,48692.13335556
p_3649,34.30064,-118.476921,597,48731.77505559
p_3649,34.301231,-118.477509,598,48816.7923943
p_3649,34.303223,-118.479424,599,49099.46604033
p_3649,34.30352,-118.479713,600,49141.8119904
p_3649,34.30545,-118.481537,601,49413.89173992
p_3649,34.3078,-118.48378,602,49746.43482642
p_3649,34.308655,-118.484581,603,49866.5666725
p_3649,34.309521,-118.485359,604,49986.38647412
p_3649,34.311996,-118.487213,605,50309.64974378
p_3649,34.313839,-118.488556,606,50548.55722189
p_3649,34.314232,-118.488754,607,50595.8080067
p_3649,34.31456,-118.488983,608,50637.85680264
p_3649,34.314938,-118.489227,609,50685.42331767
p_3649,34.315422,-118.489548,610,50746.70519717
p_3649,34.31744,-118.49086,611,51001.05244495
p_3649,34.317974,-118.491173,612,51066.92185929
p_3649,34.318375,-118.491486,613,51119.91786048
p_3649,34.318813,-118.491898,614,51181.55036452
p_3649,34.319183,-118.492325,615,51238.37527567
p_3649,34.319485,-118.492706,616,51286.87186307
p_3649,34.319771,-118.493118,617,51336.3125741
p_3649,34.320305,-118.494087,618,51443.37610994
p_3649,34.320656,-118.494774,619,51517.63176961
p_3649,34.32148,-118.496399,620,51692.91003294
p_3649,34.322918,-118.498932,621,51975.38393002
p_3649,34.323986,-118.500793,622,52183.63892426
p_3649,34.324116,-118.500977,623,52205.88112452
p_3649,34.324413,-118.501305,624,52250.5649966
p_3649,34.324585,-118.501457,625,52274.22343722
p_3649,34.324753,-118.501587,626,52296.3692979
p_3649,34.325134,-118.501831,627,52344.22821485
p_3649,34.325325,-118.501923,628,52367.0446477
p_3649,34.325516,-118.501999,629,52389.35658941
p_3649,34.325916,-118.502106,630,52434.80746848
p_3649,34.327183,-118.502357,631,52577.23923071
p_3649,34.327377,-118.502419,632,52599.50288916
p_3649,34.327564,-118.502487,633,52621.16988573
p_3649,34.328552,-118.502991,634,52740.17765498
p_3649,34.330112,-118.503838,635,52929.97061259
p_3649,34.330425,-118.503967,636,52966.66457287
p_3649,34.330769,-118.504089,637,53006.44125387
p_3649,34.331596,-118.504379,638,53101.98194497
p_3649,34.331844,-118.504463,639,53130.55757583
p_3649,34.333328,-118.504951,640,53301.19072755
p_3649,34.333538,-118.505043,641,53325.97639943
p_3649,34.33374,-118.50515,642,53350.45187074
p_3649,34.333942,-118.505264,643,53375.19350127
p_3649,34.334118,-118.505379,644,53397.40053374
p_3649,34.334309,-118.505524,645,53422.43933207
p_3649,34.334496,-118.505676,646,53447.45812653
p_3649,34.334702,-118.505867,647,53476.28686389
p_3649,34.3349,-118.506073,648,53505.29979846
p_3649,34.335091,-118.506294,649,53534.66777487
p_3649,34.335266,-118.506531,650,53563.86484846
p_3649,34.33543,-118.506775,651,53592.7628102
p_3649,34.335583,-118.507027,652,53621.49923477
p_3649,34.335724,-118.507294,653,53650.62462585
p_3649,34.335857,-118.507576,654,53680.4749941
p_3649,34.335968,-118.507896,655,53712.3919705
p_3649,34.336121,-118.508385,656,53760.4838057
p_3649,34.336193,-118.508621,657,53783.62248158
p_3649,34.336399,-118.509567,658,53873.62192299
p_3649,34.336479,-118.509926,659,53907.82793929
p_3649,34.336548,-118.510246,660,53938.25250635
p_3649,34.336628,-118.510567,661,53969.09482299
p_3649,34.336727,-118.510902,662,54001.81884146
p_3649,34.336842,-118.511223,663,54033.9937841
p_3649,34.336929,-118.511452,664,54057.17085299
p_3649,34.33704,-118.511711,665,54083.99643636
p_3649,34.338833,-118.515717,666,54502.85311726
p_3649,34.340073,-118.518486,667,54792.40285319
p_3649,34.340195,-118.518768,668,54821.66818164
p_3649,34.340374,-118.519203,669,54866.34909316
p_3649,34.340511,-118.519585,670,54904.6433226
p_3649,34.340645,-118.519997,671,54945.36329054
p_3649,34.340767,-118.520432,672,54987.61549188
p_3649,34.340878,-118.520874,673,55030.10881522
p_3649,34.340893,-118.521309,674,55070.16952642
p_3649,34.340969,-118.521698,675,55106.94243961
p_3649,34.34103,-118.522079,676,55142.64683554
p_3649,34.341381,-118.524712,677,55388.02786215
p_3649,34.341431,-118.525055,678,55420.07216424
p_3649,34.341503,-118.525444,679,55456.7456725
p_3649,34.341583,-118.52581,680,55491.57219667
p_3649,34.341667,-118.526161,681,55525.18618332
p_3649,34.341785,-118.526573,682,55565.29182316
p_3649,34.341919,-118.526985,683,55606.01125852
p_3649,34.342117,-118.527489,684,55657.32406891
p_3649,34.342297,-118.527885,685,55698.87335509
p_3649,34.342472,-118.528267,686,55739.02657499
p_3649,34.342712,-118.528702,687,55787.09739534
p_3649,34.342964,-118.529137,688,55835.91792476
p_3649,34.343456,-118.529846,689,55920.97318773
p_3649,34.344028,-118.530525,690,56010.01943545
p_3649,34.344662,-118.53112,691,56099.14447963
p_3649,34.345261,-118.531662,692,56182.22302753
p_3649,34.345741,-118.532143,693,56251.45983521
p_3649,34.346107,-118.532578,694,56308.47080796
p_3649,34.346436,-118.532997,695,56361.55694387
p_3649,34.346745,-118.533455,696,56415.87689031
p_3649,34.347031,-118.533913,697,56468.62390834
p_3649,34.347305,-118.534416,698,56523.99202963
p_3649,34.347549,-118.534943,699,56579.52269853
p_3649,34.347908,-118.535835,700,56670.74427187
p_3649,34.349998,-118.54129,701,57223.59393301
p_3649,34.350883,-118.543549,702,57453.44966952
p_3649,34.351692,-118.545639,703,57665.64609461
p_3649,34.351925,-118.546165,704,57720.50895354
p_3649,34.352173,-118.546638,705,57771.99234678
p_3649,34.352512,-118.547203,706,57836.14949236
p_3649,34.352882,-118.547699,707,57897.52469291
p_3649,34.35318,-118.548096,708,57946.78702783
p_3649,34.357174,-118.552475,709,58545.61119488
p_3649,34.357677,-118.55291,710,58614.2755385
p_3649,34.35836,-118.553398,711,58702.34196926
p_3649,34.358906,-118.553741,712,58770.63581188
p_3649,34.359394,-118.553993,713,58829.52421167
p_3649,34.359653,-118.5541,714,58859.894224
p_3649,34.359848,-118.554184,715,58882.86419532
p_3649,34.361038,-118.554535,716,59018.76134876
p_3649,34.362167,-118.554924,717,59149.01223174
p_3649,34.362713,-118.555099,718,59211.68234697
p_3649,34.363991,-118.555557,719,59359.57752695
p_3649,34.364677,-118.555855,720,59440.46167619
p_3649,34.365143,-118.556122,721,59497.69268234
p_3649,34.365623,-118.556404,722,59556.92134283
p_3649,34.369419,-118.559364,723,60058.36723999
p_3649,34.374977,-118.562927,724,60756.60064635
p_3649,34.380371,-118.566307,725,61430.89042935
p_3649,34.380646,-118.566429,726,61463.39407426
p_3649,34.384033,-118.567871,727,61861.83039887
p_3649,34.385723,-118.568573,728,62060.10607861
p_3649,34.386322,-118.568802,729,62129.81034328
p_3649,34.387928,-118.56945,730,62317.66562764
p_3649,34.389019,-118.569885,731,62445.12970066
p_3649,34.390926,-118.570282,732,62659.79937438
p_3649,34.395676,-118.571426,733,63197.11338544
p_3649,34.397583,-118.571892,734,63412.95232632
p_3649,34.399422,-118.572327,735,63620.83621936
p_3649,34.400181,-118.572563,736,63707.78328825
p_3649,34.400768,-118.572784,737,63775.99608848
p_3649,34.404949,-118.574623,738,64269.65476015
p_3649,34.407974,-118.576019,739,64628.92670235
p_3649,34.409832,-118.576836,740,64848.29524131
p_3649,34.411495,-118.577599,741,65045.65868013
p_3649,34.411888,-118.577774,742,65092.12818521
p_3649,34.412254,-118.577927,743,65135.09614901
p_3649,34.412632,-118.578072,744,65179.09566271
p_3649,34.413017,-118.578217,745,65223.83579167
p_3649,34.414288,-118.57869,746,65371.38123879
p_3649,34.414707,-118.578857,747,65420.33088365
p_3649,34.415146,-118.579033,748,65471.64674338
p_3649,34.415565,-118.579208,749,65520.83197657
p_3649,34.416004,-118.579407,750,65572.85319605
p_3649,34.416443,-118.57962,751,65625.34083334
p_3649,34.419266,-118.581093,752,65966.51946541
p_3649,34.422924,-118.583031,753,66409.68722555
p_3649,34.42371,-118.583443,754,66504.74833634
p_3649,34.424942,-118.584091,755,66653.83108764
p_3649,34.426414,-118.584862,756,66831.83695173
p_3649,34.42683,-118.585083,757,66882.25732373
p_3649,34.428265,-118.585831,758,67055.65606966
p_3649,34.428665,-118.586044,759,67104.15557101
p_3649,34.428993,-118.58622,760,67143.97501741
p_3649,34.429241,-118.586357,761,67174.23082723
p_3649,34.429478,-118.58651,762,67204.04635631
p_3649,34.429691,-118.586662,763,67231.49610071
p_3649,34.429913,-118.58683,764,67260.56362492
p_3649,34.430122,-118.586998,765,67288.41989967
p_3649,34.430355,-118.587204,766,67320.46017929
p_3649,34.430588,-118.587425,767,67353.3340403
p_3649,34.430813,-118.587639,768,67385.11257665
p_3649,34.431038,-118.587883,769,67418.66783833
p_3649,34.431351,-118.588234,770,67466.06418894
p_3649,34.433296,-118.590508,771,67766.46124288
p_3649,34.437744,-118.595749,772,68456.0260218
p_3649,34.438354,-118.596489,773,68551.96609581
p_3649,34.438652,-118.596878,774,68600.6588479
p_3649,34.438931,-118.597252,775,68646.91244184
p_3649,34.439182,-118.597633,776,68691.64961844
p_3649,34.43943,-118.598022,777,68736.76079947
p_3649,34.439671,-118.598434,778,68783.11275664
p_3649,34.439907,-118.598862,779,68830.3639031
p_3649,34.440495,-118.599968,780,68951.1396505
p_3649,34.444035,-118.606796,781,69691.39894828
p_3649,34.444439,-118.607574,782,69775.78246739
p_3649,34.444786,-118.608238,783,69847.93086405
p_3649,34.445011,-118.608658,784,69893.89592269
p_3649,34.44524,-118.609047,785,69937.75156679
p_3649,34.445469,-118.60939,786,69978.23527767
p_3649,34.445702,-118.609726,787,70018.50343465
p_3649,34.445969,-118.610069,788,70061.75681488
p_3649,34.446247,-118.610382,789,70103.92806433
p_3649,34.44651,-118.610695,790,70144.8981672
p_3649,34.446716,-118.610878,791,70173.27112853
p_3649,34.446754,-118.610916,792,70178.74509137
p_3649,34.44717,-118.611252,793,70234.26976528
p_3649,34.447475,-118.611496,794,70274.85940427
p_3649,34.45068,-118.613976,795,70697.16540011
p_3649,34.450977,-118.614197,796,70735.86812135
p_3649,34.451298,-118.614433,797,70777.5610549299
p_3649,34.451599,-118.614624,798,70815.2831632499
p_3649,34.451912,-118.614807,799,70853.8624008999
p_3649,34.45229,-118.615013,800,70899.8690482899
p_3649,34.452633,-118.615166,801,70940.4327034599
p_3649,34.45298,-118.615318,802,70981.3814110999
p_3649,34.453362,-118.615456,803,71025.6136365799
p_3649,34.453773,-118.615585,804,71072.7219116299
p_3649,34.454147,-118.615685,805,71115.2154020799
p_3649,34.454521,-118.615761,806,71157.2871226499
p_3649,34.454887,-118.615822,807,71198.2728331599
p_3649,34.455284,-118.61586,808,71242.4505054499
p_3649,34.455677,-118.615891,809,71286.1392101099
p_3649,34.4561,-118.615875,810,71333.0859005299
p_3649,34.456448,-118.615875,811,71371.6897681399
p_3649,34.456841,-118.615845,812,71415.3725836599
p_3649,34.457241,-118.615784,813,71460.0974689699
p_3649,34.457634,-118.615707,814,71504.2636250099
p_3649,34.459969,-118.615265,815,71766.4514290799
p_3649,34.460369,-118.615189,816,71811.3698505799
p_3649,34.460773,-118.615135,817,71856.4596905299
p_3649,34.461166,-118.615112,818,71900.1066622099
p_3649,34.461559,-118.615105,819,71943.7071897999
p_3649,34.461967,-118.615112,820,71988.9715071099
p_3649,34.462372,-118.615158,821,72034.0968356699
p_3649,34.462772,-118.615219,822,72078.8217145599
p_3649,34.463169,-118.615303,823,72123.5324087199
p_3649,34.463562,-118.615417,824,72168.3688368199
p_3649,34.463947,-118.615547,825,72212.7160048099
p_3649,34.464344,-118.6157,826,72258.9447193499
p_3649,34.465221,-118.616058,827,72361.6411002999
p_3649,34.465599,-118.616196,828,72405.4479591799
p_3649,34.465981,-118.61631,829,72449.0987873299
p_3649,34.466373,-118.616402,830,72493.3975835799
p_3649,34.466713,-118.61647,831,72531.6280160599
p_3649,34.467106,-118.616516,832,72575.4282153999
p_3649,34.467499,-118.616547,833,72619.1169781599
p_3649,34.46788,-118.616554,834,72661.3865292799
p_3649,34.468277,-118.616539,835,72705.4476415999
p_3649,34.468674,-118.616493,836,72749.6895182999
p_3649,34.469074,-118.616425,837,72794.4995196999
p_3649,34.469433,-118.616356,838,72834.8251020999
p_3649,34.477619,-118.614502,839,73758.7415348299
p_3649,34.47821,-118.614403,840,73824.9295790199
p_3649,34.478817,-118.614342,841,73892.4974999399
p_3649,34.479424,-118.614304,842,73959.9230831099
p_3649,34.479996,-118.614304,843,74023.3756609599
p_3649,34.480602,-118.614342,844,74090.6904724999
p_3649,34.481186,-118.614403,845,74155.7161243299
p_3649,34.48177,-118.61451,846,74221.2412877599
p_3649,34.482288,-118.614616,847,74279.5227600299
p_3649,34.482861,-118.614784,848,74344.9328522399
p_3649,34.483425,-118.614975,849,74409.9115075599
p_3649,34.483982,-118.615196,850,74474.9495830399
p_3649,34.484524,-118.615448,851,74539.3763592099
p_3649,34.485023,-118.615707,852,74599.6270334899
p_3649,34.485508,-118.615997,853,74659.6621279399
p_3649,34.485973,-118.616295,854,74718.0580687799
p_3649,34.486423,-118.616615,855,74775.9881675499
p_3649,34.487125,-118.617134,856,74867.2952291499
p_3649,34.489105,-118.618622,857,75125.9921498099
p_3649,34.491848,-118.620674,858,75483.9204340099
p_3649,34.492405,-118.621086,859,75556.3761927899
p_3649,34.495716,-118.623558,860,75988.1792274699
p_3649,34.496159,-118.623894,861,76046.2078241399
p_3649,34.497562,-118.624939,862,76229.0582027699
p_3649,34.497982,-118.625214,863,76282.0547908999
p_3649,34.498398,-118.62545,864,76333.0389227899
p_3649,34.498867,-118.625679,865,76389.1559811599
p_3649,34.499344,-118.625885,866,76445.3508210599
p_3649,34.500042,-118.626183,867,76527.4754695399
p_3649,34.500462,-118.626373,868,76577.2271276699
p_3649,34.500866,-118.626587,869,76626.1634707399
p_3649,34.501274,-118.626823,870,76676.3454558899
p_3649,34.501633,-118.627068,871,76722.0865865699
p_3649,34.501949,-118.627304,872,76763.3001732399
p_3649,34.502346,-118.62764,873,76817.0745705999
p_3649,34.502563,-118.627838,874,76847.2427263199
p_3649,34.502949,-118.628204,875,76901.6789563099
p_3649,34.503277,-118.628616,876,76954.1720068499
p_3649,34.504383,-118.629951,877,77127.6189673699
p_3649,34.504749,-118.630363,878,77183.1167149699
p_3649,34.505104,-118.630714,879,77234.0074404199
p_3649,34.505459,-118.63102,880,77282.3863649499
p_3649,34.505875,-118.631355,881,77337.8483970699
p_3649,34.508121,-118.632996,882,77629.0294557899
p_3649,34.510624,-118.634895,883,77956.9106686499
p_3649,34.511311,-118.635361,884,78044.3126763899
p_3649,34.5158,-118.638306,885,78610.9749672599
p_3649,34.516178,-118.638588,886,78660.2578727499
p_3649,34.516541,-118.638924,887,78710.9864484799
p_3649,34.51688,-118.639267,888,78760.0387179599
p_3649,34.517197,-118.639664,889,78810.6887738399
p_3649,34.517467,-118.640076,890,78858.9404470999
p_3649,34.517761,-118.64061,891,78917.8287224199
p_3649,34.518185,-118.641525,892,79014.1142862699
p_3649,34.518482,-118.642136,893,79079.1751461499
p_3649,34.518715,-118.642555,894,79125.5238118599
p_3649,34.519001,-118.642975,895,79175.4613776699
p_3649,34.520096,-118.644432,896,79356.1600893299
p_3649,34.520447,-118.644829,897,79409.4969216999
p_3649,34.520802,-118.645203,898,79461.7469136899
p_3649,34.521187,-118.645546,899,79514.8115941599
p_3649,34.521553,-118.645844,900,79563.7716574699
p_3649,34.521946,-118.64608,901,79612.4559302299
p_3649,34.532928,-118.651283,902,80921.0158652399
p_3649,34.533337,-118.65152,903,80971.3341892199
p_3649,34.533718,-118.651779,904,81019.8283845999
p_3649,34.534092,-118.652077,905,81069.5246755799
p_3649,34.534458,-118.65242,906,81120.9052184099
p_3649,34.534786,-118.652771,907,81169.5077937499
p_3649,34.535084,-118.65316,908,81218.1707149899
p_3649,34.535446,-118.653664,909,81279.4351593999
p_3649,34.535824,-118.654152,910,81340.7968403199
p_3649,34.536121,-118.654465,911,81384.5131010999
p_3649,34.536404,-118.654724,912,81423.8943143499
p_3649,34.536728,-118.654999,913,81467.8162434499
p_3649,34.537533,-118.65554,914,81569.9974880899
p_3649,34.537891,-118.655807,915,81616.6657811599
p_3649,34.538246,-118.656105,916,81664.6157509299
p_3649,34.538589,-118.656471,917,81715.3760476799
p_3649,34.538887,-118.65683,918,81762.0543982499
p_3649,34.539169,-118.657265,919,81812.7807596299
p_3649,34.539433,-118.657639,920,81857.9068403299
p_3649,34.539677,-118.657959,921,81897.8509503799
p_3649,34.539928,-118.658257,922,81936.8842623199
p_3649,34.540211,-118.658562,923,81978.9490583599
p_3649,34.542576,-118.660675,924,82305.2176452699
p_3649,34.542999,-118.661079,925,82365.0268804999
p_3649,34.543411,-118.661491,926,82424.3489258199
p_3649,34.544899,-118.663033,927,82641.7919511599
p_3649,34.545208,-118.663376,928,82688.3348165199
p_3649,34.545517,-118.66375,929,82736.8477365399
p_3649,34.545773,-118.664108,930,82780.2794663099
p_3649,34.546021,-118.664474,931,82823.7017021599
p_3649,34.54718,-118.666283,932,83033.7056645499
p_3649,34.547508,-118.666748,933,83089.7915909199
p_3649,34.547821,-118.667175,934,83142.1530487399
p_3649,34.548157,-118.66758,935,83194.7951633699
p_3649,34.548523,-118.667992,936,83250.2796335399
p_3649,34.548912,-118.668365,937,83305.3639589799
p_3649,34.549274,-118.668686,938,83355.1707249999
p_3649,34.550457,-118.669655,939,83513.7027523999
p_3649,34.550846,-118.66993,940,83563.6952346599
p_3649,34.551235,-118.670166,941,83611.9793393299
p_3649,34.551651,-118.670357,942,83661.34481262
p_3649,34.552078,-118.670517,943,83710.9371272699
p_3649,34.552525,-118.670631,944,83761.61580063
p_3649,34.553032,-118.670769,945,83819.26708433
p_3649,34.55344,-118.670906,946,83866.2416896
p_3649,34.553802,-118.671051,947,83908.54698197
p_3649,34.554169,-118.671234,948,83952.58769998
p_3649,34.554539,-118.671463,949,83998.70099268
p_3649,34.554901,-118.67173,950,84045.74496466
p_3649,34.556976,-118.673386,951,84321.57937321
p_3649,34.557301,-118.673676,952,84366.39235241
p_3649,34.55761,-118.673996,953,84411.5311007
p_3649,34.557869,-118.674301,954,84451.64400087
p_3649,34.55814,-118.674683,955,84497.82699354
p_3649,34.55835,-118.675018,956,84536.40094026
p_3649,34.558559,-118.675407,957,84578.96954782
p_3649,34.558746,-118.675789,958,84619.70543639
p_3649,34.559364,-118.677155,959,84762.59112596
p_3649,34.559597,-118.677666,960,84816.13922238
p_3649,34.559872,-118.678215,961,84875.0391955
p_3649,34.560135,-118.678696,962,84927.95263041
p_3649,34.560268,-118.678917,963,84953.0333457
p_3649,34.560505,-118.679306,964,84997.36962272
p_3649,34.560757,-118.679688,965,85042.20830351
p_3649,34.561337,-118.680573,966,85145.824374
p_3649,34.562157,-118.68187,967,85295.63217416
p_3649,34.562695,-118.682648,968,85388.68921215
p_3649,34.563095,-118.683258,969,85460.12280637
p_3649,34.563488,-118.683754,970,85523.15105638
p_3649,34.563873,-118.684196,971,85582.0524144
p_3649,34.5644,-118.684677,972,85655.30668933
p_3649,34.56496,-118.685089,973,85728.03002644
p_3649,34.565449,-118.685402,974,85789.41141761
p_3649,34.565849,-118.685638,975,85838.78756461
p_3649,34.566944,-118.686157,976,85969.2621229
p_3649,34.568272,-118.686859,977,86130.04971902
p_3649,34.569008,-118.687286,978,86220.61180966
p_3649,34.569542,-118.68763,979,86287.73565988
p_3649,34.56995,-118.687927,980,86340.56825912
p_3649,34.570332,-118.688217,981,86390.6073488
p_3649,34.570652,-118.688538,982,86436.73527594
p_3649,34.571285,-118.68927,983,86533.90881284
p_3649,34.571743,-118.689911,984,86611.6330658
p_3649,34.57217,-118.690582,985,86689.31717217
p_3649,34.572563,-118.69136,986,86772.96615178
p_3649,34.572895,-118.692177,987,86856.49239217
p_3649,34.574535,-118.696655,988,87305.86403434
p_3649,34.574741,-118.697174,989,87358.68559185
p_3649,34.57497,-118.697662,990,87410.16759024
p_3649,34.575325,-118.698334,991,87483.33150395
p_3649,34.575729,-118.698914,992,87552.90753479
p_3649,34.576321,-118.699715,993,87651.47045254
p_3649,34.576866,-118.700302,994,87732.44078531
p_3649,34.577431,-118.70076,995,87807.90219516
p_3649,34.578369,-118.701576,996,87936.09428757
p_3649,34.57933,-118.702332,997,88063.28128077
p_3649,34.579769,-118.702698,998,88122.43667481
p_3649,34.580185,-118.703125,999,88182.97241744
p_3649,34.580582,-118.703583,1000,88243.84463838
p_3649,34.581028,-118.70417,1001,88316.97853488
p_3649,34.583878,-118.708176,1002,88801.79628522
p_3649,34.584152,-118.708557,1003,88848.11916407
p_3649,34.584461,-118.708946,1004,88897.6041066
p_3649,34.585285,-118.709724,1005,89013.58052724
p_3649,34.585712,-118.710091,1006,89071.69669688
p_3649,34.586155,-118.710396,1007,89128.24828596
p_3649,34.586735,-118.710754,1008,89200.4878928
p_3649,34.587357,-118.711037,1009,89274.2114306399
p_3649,34.587505,-118.71109,1010,89291.3344245699
p_3649,34.5881,-118.711311,1011,89360.3834699399
p_3649,34.588902,-118.711502,1012,89451.0609873999
p_3649,34.589336,-118.711563,1013,89499.5300985199
p_3649,34.589626,-118.711586,1014,89531.7698159299
p_3649,34.59079,-118.711655,1015,89661.0510009999
p_3649,34.591682,-118.711639,1016,89760.0142210599
p_3649,34.592102,-118.711609,1017,89806.6873464599
p_3649,34.59919,-118.710869,1018,90595.9066974999
p_3649,34.59985,-118.710808,1019,90669.3361606899
p_3649,34.600605,-118.71077,1020,90753.1632862799
p_3649,34.601646,-118.710869,1021,90869.0013501599
p_3649,34.604321,-118.711449,1022,91170.4793413899
p_3649,34.605099,-118.711647,1023,91258.6756762099
p_3649,34.605835,-118.711731,1024,91340.6853732399
p_3649,34.606339,-118.711761,1025,91396.6634702799
p_3649,34.606838,-118.711754,1026,91452.0229550099
p_3649,34.609356,-118.711769,1027,91731.3566868099
p_3649,34.60989,-118.711784,1028,91790.6111202699
p_3649,34.610668,-118.711884,1029,91877.4033360699
p_3649,34.611542,-118.712112,1030,91976.5887015099
p_3649,34.612274,-118.712387,1031,92061.6189146799
p_3649,34.612972,-118.71273,1032,92145.1970168199
p_3649,34.613518,-118.71302,1033,92211.3492402699
p_3649,34.614063,-118.71331,1034,92277.3998417399
p_3649,34.619129,-118.716118,1035,92895.5845821799
p_3649,34.620972,-118.717163,1036,93121.3819032299
p_3649,34.622818,-118.718201,1037,93347.2084215499
p_3649,34.623264,-118.718468,1038,93402.4120563099
p_3649,34.623569,-118.718666,1039,93440.8110940299
p_3649,34.623981,-118.718948,1040,93493.3247649699
p_3649,34.624352,-118.719223,1041,93541.5929949399
p_3649,34.624672,-118.719475,1042,93583.9509893099
p_3649,34.625004,-118.719772,1043,93629.7574807499
p_3649,34.625488,-118.720261,1044,93699.7122577299
p_3649,34.625896,-118.720734,1045,93762.4015420999
p_3649,34.626553,-118.72155,1046,93866.8585837899
p_3649,34.627193,-118.722359,1047,93969.5435074899
p_3649,34.627522,-118.722939,1048,94034.0477900299
p_3649,34.627922,-118.723671,1049,94114.5130800299
p_3649,34.628181,-118.724068,1050,94160.8899754999
p_3649,34.628529,-118.724487,1051,94215.3563270199
p_3649,34.628853,-118.724884,1052,94266.5143541799
p_3649,34.629242,-118.725288,1053,94323.3880318599
p_3649,34.629547,-118.725586,1054,94366.8794383199
p_3649,34.629898,-118.725883,1055,94414.3962657399
p_3649,34.630283,-118.726204,1056,94466.2663765199
p_3649,34.63065,-118.72654,1057,94517.3230717999
p_3649,34.631359,-118.727234,1058,94618.4953441399
p_3649,34.631691,-118.72757,1059,94666.5129298099
p_3649,34.632011,-118.727913,1060,94713.9403463099
p_3649,34.632504,-118.728432,1061,94786.4372708599
